# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247000		0.008953757599999368
0.5		0.5		1.0		-1		247000		0.01548946275041587
0.5		0.5		1.0		1		247000		0.0071190875644810934
0.5		0.5		1.0		2		247000		0.006113717157750628
0.5		0.5		1.0		3		247000		0.010087487038885507
0.5		0.5		1.0		4		247000		0.004884596702003949
0.5		1.0		1.0		-1		247000		0.012907433048710091
0.5		1.0		1.0		1		247000		0.00605598091897482
0.5		1.0		1.0		2		247000		0.005219416618301675
0.5		1.0		1.0		3		247000		0.00849881274451033
0.5		1.0		1.0		4		247000		0.004211089383508945
0.5		2.0		1.0		-1		247000		0.010864951565767533
0.5		2.0		1.0		1		247000		0.005214671350723145
0.5		2.0		1.0		2		247000		0.004508538035291107
0.5		2.0		1.0		3		247000		0.007256790667933792
0.5		2.0		1.0		4		247000		0.003668535217439666
1.0		0.5		1.0		-1		247000		0.010745006141823188
1.0		0.5		1.0		1		247000		0.005205314735581219
1.0		0.5		1.0		2		247000		0.004509908747857505
1.0		0.5		1.0		3		247000		0.007257853545728796
1.0		0.5		1.0		4		247000		0.003638656380605567
1.0		1.0		1.0		1		247000		0.004427423600503989
1.0		1.0		1.0		2		247000		0.0038496757859640784
1.0		1.0		1.0		3		247000		0.006113717157750628
1.0		1.0		1.0		4		247000		0.0031360943103283805
1.0		2.0		1.0		-1		247000		0.007537979236075839
1.0		2.0		1.0		1		247000		0.0038119119010886254
1.0		2.0		1.0		2		247000		0.0033249398991821305
1.0		2.0		1.0		3		247000		0.005219416618301675
1.0		2.0		1.0		4		247000		0.0027313737203858474
2.0		0.5		1.0		-1		247000		0.007763771923829508
2.0		0.5		1.0		1		247000		0.0038946656016941596
2.0		0.5		1.0		2		247000		0.0033994147666995818
2.0		0.5		1.0		3		247000		0.005354736502252047
2.0		0.5		1.0		4		247000		0.0027661068920290795
2.0		1.0		1.0		-1		247000		0.006469735838020161
2.0		1.0		1.0		1		247000		0.003312265461747863
2.0		1.0		1.0		2		247000		0.0029014038941829016
2.0		1.0		1.0		3		247000		0.004509908747857505
2.0		1.0		1.0		4		247000		0.0023834952199519983
2.0		2.0		1.0		-1		247000		0.005447308665484263
2.0		2.0		1.0		1		247000		0.002851493161387726
2.0		2.0		1.0		2		247000		0.0025056520900203056
2.0		2.0		1.0		3		247000		0.0038496757859640784
2.0		2.0		1.0		4		247000		0.002075456315546576
1.0		1.0		1.0		-1		247000		0.008953757599999368
1.0		1.0		1.0		-1		247001		0.009428431692902943
1.0		1.0		1.0		-1		247002		0.009976557756493224
1.0		1.0		1.0		-1		247003		0.009032650291596273
1.0		1.0		1.0		-1		247004		0.008100060851331614
1.0		1.0		1.0		-1		247005		0.011750935137848159
1.0		1.0		1.0		-1		247006		0.008624637344395687
1.0		1.0		1.0		-1		247007		0.00813528999191024
1.0		1.0		1.0		-1		247008		0.009239822485339954
