# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247000		0.008951967206558054
0.5		0.5		1.0		-1		247000		0.01547986901651952
0.5		0.5		1.0		1		247000		0.007093530184757612
0.5		0.5		1.0		2		247000		0.006111325072869213
0.5		0.5		1.0		3		247000		0.010087547047656518
0.5		0.5		1.0		4		247000		0.00489429851358546
0.5		1.0		1.0		-1		247000		0.01290275939179652
0.5		1.0		1.0		1		247000		0.006030067636427427
0.5		1.0		1.0		2		247000		0.005213915460756969
0.5		1.0		1.0		3		247000		0.00849361057466035
0.5		1.0		1.0		4		247000		0.004216513958435035
0.5		2.0		1.0		-1		247000		0.010862211240017867
0.5		2.0		1.0		1		247000		0.0051885667820096805
0.5		2.0		1.0		2		247000		0.0045006015428741145
0.5		2.0		1.0		3		247000		0.007247493679797898
0.5		2.0		1.0		4		247000		0.003670471758099809
1.0		0.5		1.0		-1		247000		0.010740445203215796
1.0		0.5		1.0		1		247000		0.005188120818295686
1.0		0.5		1.0		2		247000		0.004509005445552221
1.0		0.5		1.0		3		247000		0.00725944101322081
1.0		0.5		1.0		4		247000		0.0036462040719501612
1.0		1.0		1.0		1		247000		0.0044098550558346605
1.0		1.0		1.0		2		247000		0.003846375441081287
1.0		1.0		1.0		3		247000		0.006111325072869213
1.0		1.0		1.0		4		247000		0.003140429070554301
1.0		2.0		1.0		-1		247000		0.007537046699905474
1.0		2.0		1.0		1		247000		0.0037940933183492945
1.0		2.0		1.0		2		247000		0.0033197558093160102
1.0		2.0		1.0		3		247000		0.005213915460756969
1.0		2.0		1.0		4		247000		0.0027330871075318844
2.0		0.5		1.0		-1		247000		0.007761313814083708
2.0		0.5		1.0		1		247000		0.0038828709973238082
2.0		0.5		1.0		2		247000		0.0033992900439797757
2.0		0.5		1.0		3		247000		0.005356891668767996
2.0		0.5		1.0		4		247000		0.002772050050866453
2.0		1.0		1.0		-1		247000		0.006469011205961828
2.0		1.0		1.0		1		247000		0.003300091504874699
2.0		1.0		1.0		2		247000		0.002899405823405702
2.0		1.0		1.0		3		247000		0.004509005445552221
2.0		1.0		1.0		4		247000		0.0023869799656475207
2.0		2.0		1.0		-1		247000		0.005447006433709641
2.0		2.0		1.0		1		247000		0.002839042670424701
2.0		2.0		1.0		2		247000		0.00250217796915752
2.0		2.0		1.0		3		247000		0.003846375441081287
2.0		2.0		1.0		4		247000		0.0020769342390824347
1.0		1.0		1.0		-1		247000		0.008951967206558054
1.0		1.0		1.0		-1		247001		0.00943350616650929
1.0		1.0		1.0		-1		247002		0.009957614582773455
1.0		1.0		1.0		-1		247003		0.009030882401429744
1.0		1.0		1.0		-1		247004		0.008102129801023492
1.0		1.0		1.0		-1		247005		0.011762069060788968
1.0		1.0		1.0		-1		247006		0.00861747847978534
1.0		1.0		1.0		-1		247007		0.008147199495808184
1.0		1.0		1.0		-1		247008		0.009215422921954673
1.0		1.0		1.0		-1		247009		0.009450927299721985
1.0		1.0		1.0		-1		247010		0.010138651985795057
1.0		1.0		1.0		-1		247011		0.008159918375810381
1.0		1.0		1.0		-1		247012		0.009600135471492126
1.0		1.0		1.0		-1		247013		0.007752624323553094
1.0		1.0		1.0		-1		247014		0.010057335210075005
1.0		1.0		1.0		-1		247015		0.0090648008287717
1.0		1.0		1.0		-1		247016		0.006967419746397866
1.0		1.0		1.0		-1		247017		0.008170659882407219
1.0		1.0		1.0		-1		247018		0.009449619193197251
1.0		1.0		1.0		-1		247019		0.008638923890786212
1.0		1.0		1.0		-1		247020		0.008060149907363322
1.0		1.0		1.0		-1		247021		0.009102154331862032
1.0		1.0		1.0		-1		247022		0.008931265735656632
1.0		1.0		1.0		-1		247023		0.011984923791674169
1.0		1.0		1.0		-1		247024		0.010380904730684933
1.0		1.0		1.0		-1		247025		0.010357648215287368
1.0		1.0		1.0		-1		247026		0.008232267597144365
1.0		1.0		1.0		-1		247027		0.007429064693158421
1.0		1.0		1.0		-1		247028		0.007817765090241513
1.0		1.0		1.0		-1		247029		0.011205517423374717
1.0		1.0		1.0		-1		247030		0.010171644700942705
1.0		1.0		1.0		-1		247031		0.008942285424022483
1.0		1.0		1.0		-1		247032		0.00832527616573015
1.0		1.0		1.0		-1		247033		0.007450341446256263
1.0		1.0		1.0		-1		247034		0.009809006746702749
1.0		1.0		1.0		-1		247035		0.007423472038664291
1.0		1.0		1.0		-1		247036		0.009334203731101784
1.0		1.0		1.0		-1		247037		0.008526236882609216
1.0		1.0		1.0		-1		247038		0.00912091320477278
1.0		1.0		1.0		-1		247039		0.008658166764066515
1.0		1.0		1.0		-1		247040		0.008055840135115993
1.0		1.0		1.0		-1		247041		0.009658711435351802
1.0		1.0		1.0		-1		247042		0.008743796930924187
1.0		1.0		1.0		-1		247043		0.00921955190349686
1.0		1.0		1.0		-1		247044		0.00734039650389965
1.0		1.0		1.0		-1		247045		0.008234241690018367
1.0		1.0		1.0		-1		247046		0.007532634650075246
1.0		1.0		1.0		-1		247047		0.007750301313353099
1.0		1.0		1.0		-1		247048		0.009334082370921459
1.0		1.0		1.0		-1		247049		0.007809034655423065
1.0		1.0		1.0		-1		247050		0.009171167760550575
1.0		1.0		1.0		-1		247051		0.00949925491261355
1.0		1.0		1.0		-1		247052		0.007848411924648396
1.0		1.0		1.0		-1		247053		0.010135894309727929
1.0		1.0		1.0		-1		247054		0.007302876006887384
1.0		1.0		1.0		-1		247055		0.006293549650214119
1.0		1.0		1.0		-1		247056		0.011424393051880284
1.0		1.0		1.0		-1		247057		0.010930422263197688
1.0		1.0		1.0		-1		247058		0.008636459400536055
1.0		1.0		1.0		-1		247059		0.00988467133333593
1.0		1.0		1.0		-1		247060		0.009054840758836547
1.0		1.0		1.0		-1		247061		0.008225708640535151
1.0		1.0		1.0		-1		247062		0.008370656369658792
1.0		1.0		1.0		-1		247063		0.0077996212248985924
1.0		1.0		1.0		-1		247064		0.008632775031631191
1.0		1.0		1.0		-1		247065		0.007704879435293806
1.0		1.0		1.0		-1		247066		0.00843622854101929
1.0		1.0		1.0		-1		247067		0.008893772367985647
1.0		1.0		1.0		-1		247068		0.009551938681817631
1.0		1.0		1.0		-1		247069		0.008257434774761315
1.0		1.0		1.0		-1		247070		0.007919590429661028
1.0		1.0		1.0		-1		247071		0.010568117795916225
1.0		1.0		1.0		-1		247072		0.00882429667465011
1.0		1.0		1.0		-1		247073		0.009578761720435917
1.0		1.0		1.0		-1		247074		0.009475979621755308
1.0		1.0		1.0		-1		247075		0.008531671183658605
1.0		1.0		1.0		-1		247076		0.008452496435772467
1.0		1.0		1.0		-1		247077		0.008478368672765066
1.0		1.0		1.0		-1		247078		0.00851337787032923
1.0		1.0		1.0		-1		247079		0.010667945403726101
1.0		1.0		1.0		-1		247080		0.012577441378731583
1.0		1.0		1.0		-1		247081		0.008937809036703825
1.0		1.0		1.0		-1		247082		0.008672268185205724
1.0		1.0		1.0		-1		247083		0.008482804881400545
1.0		1.0		1.0		-1		247084		0.009183532870583752
1.0		1.0		1.0		-1		247085		0.00876693239072461
1.0		1.0		1.0		-1		247086		0.00808870010900926
1.0		1.0		1.0		-1		247087		0.009939759865853699
1.0		1.0		1.0		-1		247088		0.010105141141156753
1.0		1.0		1.0		-1		247089		0.009722033434859256
1.0		1.0		1.0		-1		247090		0.008492497568019532
1.0		1.0		1.0		-1		247091		0.011038334007228659
1.0		1.0		1.0		-1		247092		0.00985531698332861
1.0		1.0		1.0		-1		247093		0.00993924620631823
1.0		1.0		1.0		-1		247094		0.009512572641858756
1.0		1.0		1.0		-1		247095		0.008507660216571086
1.0		1.0		1.0		-1		247096		0.010901685771702694
1.0		1.0		1.0		-1		247097		0.00573586961318706
1.0		1.0		1.0		-1		247098		0.00939977078756216
1.0		1.0		1.0		-1		247099		0.007812284198501275
1.0		1.0		1.0		-1		247100		0.008247562898258915

#***************************************************************************
#
# original cross-section: 0.008951967206558054
#     scale variation: +72.9% -39.2%
#     central scheme variation: + 0% -64.9%
# PDF variation: +13.2% -13.2%
#
# dynamical scheme # 1 : 0.00440986 +60.9% -35.6% # \sum ET
# dynamical scheme # 2 : 0.00384638 +58.9% -34.9% # \sum\sqrt{m^2+pt^2}
# dynamical scheme # 3 : 0.00611133 +65.1% -37.1% # 0.5 \sum\sqrt{m^2+pt^2}
# dynamical scheme # 4 : 0.00314043 +55.8% -33.9% # \sqrt{\hat s}
#***************************************************************************
